SAMPN,PERNO,origin,destination
1682221,2,53096046,65317544
1682284,1,65329125,53006324
1682285,1,3214637270,65423908
1682291,1,5307630171,57820174
1682466,2,65501737,65559212
1682859,1,65287287,65328690
1683097,1,3406604945,258965488
1683160,1,3214637270,3214637270
1683287,1,53104828,65436918
1683287,2,53104828,275515667
1683287,3,53104828,2389164241
1683583,2,56057279,56043498
1683873,2,62416973,2018988014
1684023,1,53025690,257882618
1684249,2,53090670,1091823033
1684359,1,65310830,65308351
1684560,1,53019433,53077626
1684560,2,53019433,53024292
1684560,3,53019433,53063321
1684560,4,53019433,441759128
1684560,5,53019433,53118008
1684637,1,65296351,651008672
1684637,2,65296351,1564279877
1684666,2,1671463545,3665202993
1684808,1,2480568009,1416584884
1685070,1,65293760,1723739359
1685323,2,3958685559,2293100883
1685493,2,65312695,1723739386
1685804,1,65541606,1324595456
1685804,2,65541606,1081555990
1685804,3,65541606,292445490
1685832,1,26029880,4911098322
1685846,2,62222226,62286332
1685846,3,62222226,57833936
1685995,2,3971601085,53126234
1686023,1,338888994,704669190
1686023,2,338888994,65423855
1686056,2,4008988541,1723738865
1686274,1,2817112760,1723739120
1686274,2,2817112760,239478419
1686550,1,53025466,57956212
1686550,2,53025466,55958530
1687189,1,62433088,4505204786
1687279,1,65318612,2389008502
1687385,1,318279017,55960346
1687430,1,53055185,65303914
1687769,2,65497712,65658312
1687932,1,53031894,65303696
1687932,2,53031894,5042757122
1687935,2,65484382,65290249
1688099,1,53062031,4749884979
1688281,1,53096024,265656383
1688439,1,280017501,65472298
1688439,2,280017501,65442630
1688512,1,652373711,53077110
1688512,2,652373711,2482888517
1688554,1,65452981,4989314674
1688554,2,65452981,3652090816
1688654,1,65319637,447940705
1688654,2,65319637,65336474
1688907,1,65334013,65309842
1689018,2,53050642,53096207
1689107,1,65327927,65288277
1689107,2,65327927,53048389
1689250,1,62444567,62386393
1689250,2,62444567,2806973934
1689250,3,62444567,65296794
1689267,1,4374566836,62388472
1689440,1,32917815,420520650
1689440,3,32917815,252338806
1689440,4,32917815,1684055209
1689508,1,5024738110,65445260
1689638,1,5057621742,552853360
1689638,2,5057621742,552853360
1689782,1,2488886025,65466440
1689793,1,282812954,26029671
1689793,2,282812954,65426741
1689813,2,3222730548,65464231
1689890,1,353696607,65334111
1689993,1,53027672,2389189079
1690037,1,57872460,355702238
1690037,4,57872460,658951924
1690497,2,3696019364,57848217
1690615,1,312382885,285749925
1690615,2,312382885,264179586
1690633,1,53035739,1723738887
1690633,2,53035739,65317727
1690948,1,65408175,522277390
1690974,1,56118815,56084243
1691380,1,53064347,2387017090
1691380,2,53064347,530368424
1691829,1,56063985,3958371725
1691829,3,56063985,56071418
1692386,1,65296310,65308278
1692386,2,65296310,1511349597
1692386,3,65296310,65296351
1692684,1,318793256,65395289
1692684,2,318793256,1202720464
1692957,2,320085841,110432555
1693156,1,65651479,343601990
1693602,1,625649469,57857201
1693664,1,1667737062,2500322399
1693664,2,1667737062,65573000
1693996,1,2511971979,2399950829
1693996,2,2511971979,297163585
1694049,1,293507672,65569693
1694450,2,529049326,65514284
1694633,2,55978214,55950118
1694686,2,62469052,62395401
1694755,1,2120088315,1990630265
1694755,2,2120088315,2120088315
1694755,3,2120088315,53072400
1694755,4,2120088315,2120088315
1694935,2,65317133,1723739241
1695310,1,65320199,65469165
1695328,1,247385811,1126448837
1695328,2,247385811,26028753
1695378,2,3057899475,1324596259
1695721,1,430104585,4884169333
1695721,2,430104585,657593002
1695721,3,430104585,295219504
1696048,2,55993408,1045419575
1696103,1,65354419,65317956
1696103,2,65354419,65317554
1696125,1,57901561,57879915
1696229,1,53090683,3244767454
1696847,1,62433756,62385407
1697060,1,243673105,3244767454
1697060,2,243673105,53099283
1697282,1,65408175,1368474184
1697356,1,56024840,56080182
1697356,2,56024840,1640349469
1697454,1,246546920,519643112
1697655,1,65312677,1723739149
1697655,2,65312677,65295279
1697807,1,4008988541,432780750
1697807,2,4008988541,65295289
1697957,1,56122377,1640349469
1697957,2,56122377,56027258
1698307,1,258911637,5270986790
1698967,1,295083426,522276506
1699022,1,4514842096,2338716754
1699022,2,4514842096,65523168
1699060,1,65296346,65405149
1699149,1,65518203,4915148159
1699217,1,65497678,5278648548
1699217,2,65497678,305549799
1699217,3,65497678,65327181
1699274,1,53027883,532759497
1699298,1,53050633,53090233
1699548,2,65628669,430022312
1699586,1,65296327,1511349597
1699613,1,53041081,53117335
1699696,1,56034775,2807231412
1699843,1,4917470708,53025176
1699843,3,4917470708,2804948083
1699908,1,65519292,281149293
1700087,1,627287391,5051840949
1700087,2,627287391,53032784
1700149,1,53050633,262105251
1700149,2,53050633,2389008475
1700483,1,4974652285,57819108
1700483,3,4974652285,1249336053
1700635,1,65310823,258760437
1700635,2,65310823,258760437
1700785,2,65484084,469058151
1700785,3,65484084,357525275
1701046,2,3678132213,65492350
1701187,1,65441278,65305814
1701290,2,2822168314,55959657
1701303,1,57789934,65333369
1701303,2,57789934,65368652
1701370,2,65293753,65368988
1701728,1,319614164,1816506869
1701728,2,319614164,287794849
1701903,1,259138834,65338019
1701915,2,5362464139,53046721
1702094,2,411550280,351117437
1702094,3,411550280,351117437
1702166,2,65511253,1182946529
1702166,3,65511253,65416426
1702556,1,1378125483,4911065157
1702556,2,1378125483,65434187
1702771,1,53134475,462036035
1702812,1,53028200,53006324
1703293,1,1712572378,1211602828
1703817,1,65312677,65295289
1704022,1,57827888,53072400
1704022,2,57827888,263015836
1704224,2,665690523,1126448837
1704229,1,287034583,4588500422
1704229,2,287034583,55970572
1704543,1,65296346,65300043
1704675,1,65546811,246008817
1705334,1,55960585,55970572
1705593,1,53020955,1993196200
1705593,2,53020955,53027386
1705606,1,1747119598,95323791
1705626,2,57850689,353696458
1705694,1,65444824,239587623
1705694,2,65444824,65402801
1706031,2,1919949643,56090182
1706031,3,1919949643,65317780
1706031,4,1919949643,65308283
1706178,2,65329125,65295355
1706349,2,666065843,256998750
1706511,1,53070561,242856863
1706991,1,258139167,65458737
1706991,2,258139167,65653378
1706992,1,529897415,65337860
1706992,2,529897415,1723738865
1707156,2,65416869,280017501
1707483,2,57819108,2936165726
1707501,2,65464709,65477699
1707673,1,65298359,258757618
1707673,2,65298359,65362154
1707977,1,65422427,65364289
1707977,2,65422427,65334473
1708076,1,430123974,355701616
1708076,2,430123974,257436711
1708686,1,65317606,4333613310
1708686,2,65317606,65288277
1708710,2,57866602,5393731517
1708844,1,343655249,4584836586
1708847,1,5295253539,53028454
1709183,1,57835928,1771186178
1709183,2,57835928,1928212897
1709307,1,245810034,1700446579
1709916,1,65372268,1723739359
1709916,2,65372268,65364582
1709980,1,95110111,65307356
1710214,1,258911619,65317042
1710386,3,56131641,56068685
1710524,2,62420531,370509405
1710671,1,65441519,65415963
1710680,1,4065351175,2510564091
1710680,2,4065351175,1688870714
1710724,2,62384807,62414054
1710859,1,3946717893,56070867
1710859,2,3946717893,345571596
1710907,1,65367771,4178885846
1710974,1,53020970,240448958
1710982,1,65458539,65496789
1710982,2,65458539,297163806
1710984,1,65628605,349164176
1711002,1,1082915108,4176672593
1711002,2,1082915108,1970807508
1711002,3,1082915108,1100547323
1711282,1,1852654855,65357118
1711504,2,53020933,57928100
1711543,2,32795925,264179586
1712317,1,1068081264,65535942
1712317,2,1068081264,281615619
1712365,1,53130151,53112145
1712365,2,53130151,53082889
1712590,1,251394978,486549745
1712590,2,251394978,3096337771
1712671,2,4559417155,243285770
1712671,3,4559417155,65282392
1712703,1,65312662,65282779
1712703,2,65312662,65335256
1713409,1,53035699,728248190
1713409,2,53035699,240448960
1713667,1,65535471,26374420
1713667,2,65535471,65484576
1713693,1,200759322,65352417
1713709,1,243673105,53087419
1713709,2,243673105,65300097
1713789,2,53087509,3222923257
1713789,3,53087509,53064850
1713830,1,65308351,65339460
1713830,2,65308351,4186794514
1714143,1,62385317,62385317
1714143,2,62385317,62459153
1714238,2,65631083,65484358
1714247,1,65476387,5057621742
1714629,3,3800788405,62393152
1714687,2,297686403,65449474
1715009,1,65441639,1717347049
1715079,1,53047939,53025604
1715198,2,1003261749,1003261749
1715198,3,1003261749,1704960442
1715353,2,65590977,1317059254
1715419,1,447636840,62405884
1715419,2,447636840,62444647
1715528,1,1389052651,310965657
1715528,2,1389052651,759791409
1715528,3,1389052651,3614216337
1715528,4,1389052651,31416653
1715544,3,65386173,240297573
1715544,4,65386173,433562979
1715632,1,65317709,65499644
1715651,3,3999015416,65308756
1716044,2,65320199,65317030
1716075,1,62463839,347127125
1716075,2,62463839,476524520
1716109,1,56055238,56070691
1716109,2,56055238,56018974
1716590,1,65303696,752207059
1716590,2,65303696,65306795
1716600,2,62347171,262105251
1716600,3,62347171,62461550
1716758,1,57836456,441741881
1716758,2,57836456,53028751
1716758,3,57836456,53025474
1716886,1,1090478843,1091823033
1716886,2,1090478843,1093170902
1716890,1,65315466,683790350
1716890,2,65315466,312094434
1717427,1,355646348,2177741149
1717427,2,355646348,57867271
1717684,1,56093548,56033492
1717684,2,56093548,56068501
1718206,1,65294308,65327144
1718348,1,53025690,1091944287
1718348,2,53025690,53035398
1718778,1,56084783,55986651
1718778,2,56084783,55956284
1718878,2,2871151496,65473412
1718878,3,2871151496,65518525
1719277,1,53132621,53074406
1719277,2,53132621,53074424
1719338,1,2399950829,1657085717
1719347,1,57861999,57862611
1719347,2,57861999,275763326
1719403,2,915248218,4061762656
1720106,2,65317406,65337375
1720168,1,53127645,53096090
1720168,2,53127645,57811342
1720238,1,53082893,53027386
1720354,1,4167586446,53080628
1720415,1,267632093,2521301830
1720415,2,267632093,330667560
1720853,1,1699639553,1751706302
1720853,2,1699639553,2393342139
1720860,1,65327923,4017324918
1720860,2,65327923,65333972
1721088,2,2419480134,57835928
1721170,1,1102846191,655431599
1721617,1,65571521,1104938398
1721617,2,65571521,760190012
1721763,1,62327453,316559199
1721763,2,62327453,57915954
1722105,1,62388505,1722576180
1722680,4,2230688682,3110365110
1722758,1,258911637,258922097
1722910,3,57904691,3839576619
1723134,2,65295450,65317565
1723475,1,65314163,1260360867
1723680,1,3958276286,65473486
1723680,3,3958276286,1087122154
1724307,2,57822833,1827193635
1724307,4,57822833,3958311715
1724934,2,57784714,5243955964
1725195,2,65424655,65469570
1725617,2,53028751,65384422
1725752,2,65296837,704784837
1725838,1,33155431,65308283
1725925,1,65296346,65325369
1726028,1,65308413,65305819
1726028,2,65308413,65303533
1726579,2,4034037297,65297588
1726711,1,295969404,615115481
1726711,2,295969404,53043920
1726711,3,295969404,53043920
1726782,1,281363248,65449797
1726782,2,281363248,65405521
1726782,3,281363248,65392837
1726782,4,281363248,65421463
1727085,2,239482340,53085085
1727250,2,65310403,261544243
1727301,2,53087405,53101406
1727571,1,53026834,2393501814
1727673,3,65501255,65501255
1727678,1,53117382,256894363
1727916,1,348470303,5351751755
1727916,2,348470303,3241756627
1727938,2,2532019677,4666794800
1727973,1,2120088328,826982746
1728072,2,365492629,5375653695
1728072,3,365492629,53140541
1728095,1,65324843,53066216
1728108,1,1041719093,65473412
1728108,2,1041719093,80526815
1728229,1,53142806,65434195
1728229,2,53142806,4177142434
1728278,2,55969842,567796722
1728312,1,55956917,56023252
1728312,2,55956917,55960824
1728625,1,4305669824,3316142486
1728668,1,4402120172,313250472
1728668,3,4402120172,65593969
1728891,1,678295796,3799894250
1728988,1,65296346,648530371
1728988,2,65296346,311391339
1729038,2,55948492,55970572
1729093,1,3057899475,5288682193
1729325,1,2804606843,53118118
1729325,2,2804606843,2515877981
1729521,2,4179592842,3523003954
1729680,2,65614105,760190012
1729994,1,1948371438,56034775
1730035,1,53020955,3222635771
1730044,1,53095744,256894363
1730461,2,65451313,65504899
1730578,1,2642878370,53045116
1730603,1,258758539,276546820
1730783,1,53025712,260908806
1730783,2,53025712,53025726
1730822,1,3981264482,65427475
1730822,2,3981264482,65466009
1730939,2,57822814,57842930
1731036,1,56024392,56053423
1731149,1,659024496,1936247364
1731725,2,57822388,355701616
1731876,1,65323233,65303506
1732092,2,65476632,65563855
1732218,1,65343967,65363153
1732218,2,65343967,65305832
1732227,1,65298353,65306795
1732523,1,53020968,53077112
1733407,1,62436901,447642826
1733883,1,4165593360,65287287
1733915,1,65294289,65295278
1733974,3,1299219434,3110365115
1734209,1,65357118,274406612
1734216,1,65606364,1983411302
1734216,2,65606364,1983411302
1734603,1,257876193,5014084173
1734603,3,257876193,1024388438
1734615,1,65447345,65444507
1734615,2,65447345,1750879047
1734621,1,5376598098,65546310
1734652,1,338171670,1926026690
1734657,1,56027649,110405441
1734657,2,56027649,1834862248
1734853,2,57835928,57867261
1734917,1,275780457,240448890
1734917,2,275780457,275782481
1735115,1,65293753,370509036
1735474,2,65296346,258912606
1735637,2,110366057,65333972
1735669,1,53055185,4294455624
1735786,1,4991666047,5035372336
1735786,2,4991666047,4991666047
1736166,1,1075950064,349674362
1736166,2,1075950064,2883228788
1736166,4,1075950064,110401507
1736316,3,65563418,260543593
1736490,1,65570844,65551811
1736548,1,65306706,65329980
1736695,1,53133390,65317532
1736848,2,65310823,1723739244
1737277,1,53067444,2327722631
1737759,1,65510844,65487722
1737759,2,65510844,65465878
1738026,2,1273240811,1273240876
1738359,1,258968250,53116966
1738359,2,258968250,198447514
1738463,2,65354081,65317030
1738720,1,62440956,62417242
1738745,1,65508825,1698569774
1738769,1,65403117,65502869
1738797,2,65424767,65539392
1739050,1,65360270,65306840
1739070,1,65312677,1511349597
1739082,2,1614214651,767808208
1739148,1,65421477,759791376
1739263,1,65408175,297163585
1739263,2,65408175,65441395
1739739,2,258756007,65306827
1740374,1,53091192,5060959012
1740585,1,65469461,65557067
1740585,2,65469461,2389106033
1740743,1,4861130833,3799894250
1740930,1,62401060,65465078
1740930,2,62401060,65465018
1741051,1,414266979,5351751755
1741051,2,414266979,57889480
1741205,1,2567291472,1216835860
1741205,3,2567291472,3058419731
1741353,2,57882953,417235703
1741508,2,257939924,65499904
1741508,3,257939924,65499904
1741523,2,258963772,65351772
1741741,1,53020968,259581496
1741884,1,62501674,57880161
1741884,2,62501674,62327453
1742415,1,53035390,53081865
1742415,2,53035390,1093170903
1742479,1,2414140020,576921127
1742479,2,2414140020,57913219
1742526,2,258756007,1086680096
1742670,1,65511117,427492525
1743251,1,65531260,261619235
1743363,1,53146071,1511349597
1743363,2,53146071,401458704
1743369,3,660032338,660032376
1743442,2,4967062446,4967062446
1743491,1,62449881,1016908978
1743491,2,62449881,65291484
1743503,2,65284937,65440483
1743805,1,65296327,431954135
1744123,1,65466451,258467520
1744123,2,65466451,3958379212
1744327,1,65294323,704784837
1744327,2,65294323,4294455624
1744670,2,110366057,65287287
1744698,1,65403067,1201384590
1744743,1,323495342,121128152
1745167,1,4177025546,4761105495
1745167,3,4177025546,312094434
1745262,2,65328721,276549440
1745262,3,65328721,612767658
1745494,1,65294289,258913486
1745804,1,65318663,65291184
1746215,1,65295383,65303696
1746215,2,65295383,65303696
1746297,1,53055185,53096046
1746411,1,65294235,53027386
1746621,1,262257164,312094434
1746621,2,262257164,53020923
1746831,1,57890140,418514677
1746944,1,267455444,57931235
1747458,1,53089120,1091823033
1747556,1,65642357,65578435
1747562,1,3785508556,3222244795
1747562,2,3785508556,62398009
1747562,3,3785508556,62434804
1747823,1,65590977,281149293
1747823,2,65590977,4167747535
1747846,1,65537470,610194249
1748115,1,65307692,65300085
1748256,1,2474909281,2160562743
1748481,2,5334743139,53101406
1748577,2,3449474224,3958430304
1748862,1,4019294259,275515667
1748862,2,4019294259,53077118
1748964,1,257395232,80624276
1748996,1,65495696,65317406
1749085,2,65495782,65551296
1749130,2,65298359,65319966
1749163,1,65295336,65315477
1749243,1,283263289,65295287
1749503,2,2480568009,262771195
1749802,2,53059965,65460546
1749926,2,65423908,906055329
1750298,3,65475215,53153272
1750593,1,2642129714,65303529
1750710,1,300785000,56097890
1750710,2,300785000,259394878
1750942,2,53137681,2251189818
1751049,1,55953771,1241688770
1751049,2,55953771,1241688770
1751114,2,4598860143,57927115
1751194,1,678295796,65306787
1751340,1,237136370,240448872
1751340,2,237136370,3244767454
1751432,1,261215418,65305819
1751432,2,261215418,305467757
1751702,1,283261632,1003261749
1751703,1,4827739200,2460760149
1751703,2,4827739200,541325413
